Date,Win Type,Artist,Template used,Outreach type,Linking URL,Point for,Domain Authority,Page Authority
Mon Mar 02 2015 00:00:00 GMT-0500 (EST),Follow-up,Vivian Maier,Supplemental-1,Primary,http://modernkiddo.com/vivian-maier-nanny-and-brilliant-photographer/,Anthony,42,1
Mon Mar 02 2015 00:00:00 GMT-0500 (EST),Initial,Diego Rivera,Supplemental-1,Primary,http://www.cimat.mx/Eventos/micai09/there.html,Anthony,49,1
Mon Mar 02 2015 00:00:00 GMT-0500 (EST),Initial,Diego Rivera,Supplemental-1,Primary,http://www.gleegum.com/blog/?m=201008,Anthony,46,23
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Taktical (standard),http://thehousethatlarsbuilt.com/2010/05/marina-abramovic-made-me-cry.html/,Theo,58,18
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Taktical (standard),http://www.internationalfilmseries.com/event_detail.php?event_id=9888,Theo,45,31
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Taktical (standard),http://www.krysstal.com/display_biography.php?name=Frida+Kahlo,Nicholas,47,24
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,John Baldessari,Supplemental-1,Primary,http://www.petrahartl.at/hundundkunst/archiv/201203,Mariko,21,18
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),http://www.archibel.be/archi1.php?templang=3&id=1173,Mariko,28,12
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Judy Chicago,Supplemental-1,Primary,http://geander.com/pol_anthrop.html,Mariko,14,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),http://www.kristiangoddard.net/Blog/ICFF_Interview.htm,Mariko,17,14
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Taktical (standard),http://tinygriffon.com/2014/01/elisabeth-ochsenfeld-portrait-einer-kunstmentorin/,Nicholas,18,12
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,ARCOmadrid,Supplemental-6 (fairs),Primary,http://lostinfabrics.com/arcomadrid-2015/,Nicholas,11,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,ARCOmadrid,Supplemental-6 (fairs),Primary,http://artpreciation.co.id/artcalendar/,Nicholas,1,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),http://www.sagurnadesign.de/olafur-eliasson-your-house/,Mariko,19,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Taktical (standard),http://www.ordiecole.com/kahlo.html,Nicholas,25,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Pieter Hugo,Supplemental-1,Primary,http://tiffanywan.com/blog/2010/08/digital-wasteland-south-africa/,Nicholas,21,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental-5-Artist-C,Taktical (standard),https://fusicology.com/blog/2011/07/27/banksy-pays-for-your-moca-admission/,Nicholas,1,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),http://unmundolibre.net/2014/03/12/la-escalera-interminable/,Mariko,23,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),https://kubusmedia.com/olafur-eliasson-riverbed/,Mariko,37,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),http://www.playmagazine.info/interview-artist-olafur-eliasson/,Mariko,16,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Olafur Eliasson,Supplemental-5,Taktical (standard),http://mec-ht.dk/?p=36624,Mariko,32,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Hank Willis Thomas,Other-1,Primary,http://www.vanguardelement.com/2014/07/wear-wilkine-brutus-poem/,Theo,19,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Robert Mapplethorpe,Supplemental-1,Primary,http://www.hypergallery.com/people/Robert%20Mapplethorpe,Theo,28,14
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Man Ray,Supplemental-1,Primary,http://www.musicastrada.it/2010/letizia-fabiani/,Theo,25,10
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Salvador Dali,Supplemental-1,Taktical (standard),http://kitchensforliving.net/2011/09/23/paris-london-why-not/,Nicholas,29,14
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,PULSE New York,Supplemental-6 (fairs),Primary,http://kelaninichole.com/,Theo,22,34
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Judy Chicago,Supplemental-1,Primary,view-source:http://www.proyectoace.org/en_outoftime,Mariko,30,12
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Diego Rivera,Supplemental-1,Primary,http://www.poole-associates.com/CafeIguana.htm,Anthony,28,14
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Taktical (standard),http://www.tara-brown.com/gig-harbor-location-glamour-yessica/,Nicholas,22,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,JR,Supplemental *,Primary,http://www.chez-soann.com/veille/happyculture/women-are-heroes-un-film-de-jr/,Theo,21,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Georgia OKeeffe,Supplemental-TEST,Taktical (standard),http://www.bookandcomputeradventures.com/August.html,Anthony,11,17
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Salvador Dali,Supplemental-1,Primary,http://www.sinonskin.ca/fav-links.html,Nicholas,15,16
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-5,Taktical (standard),http://salledesmachines.fr/your-book-olafur-eliasson/,Mariko,21,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Le Corbusier,Supplemental-2B,Primary,http://filt3rs.net/study/lcs-windows-089,Anthony,14,11
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,PULSE New York,Supplemental-1,Primary,http://www.mc2gallery.it/plus.php?id=291,Theo,28,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Salvador Dali,Supplemental-1,Primary,http://alphastudio.co.nz/art-mets-logo-design/,Nicholas,20,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,almostbohemian.com/create/,Jack,,
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,www.translationdirectory.com/glossaries/glossary131.htm,Jack,,
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,http://ckxpress.com/art-is-a-lie-that-makes-us-realize-the-truth/,Jack,,
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,50pluswebmarketing.com/innovative-ideas-for-new-business/,Jack,,
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,www.trueart.ca/category/blog/,Jack,,
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,www.janeavril.net/craigs-blog/archives/09-2011,Jack,,
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Taktical (standard),http://unschoolingparadise.com/homeschool-art-projects/,Nicholas,19,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Taktical (standard),http://artsprings.me/?p=262,Nicholas,13,11
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-1,Taktical (standard),http://www.480u7.com/2014/08/the-sun-mood-in-design.html,Mariko,18,17
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-1,Taktical (standard),http://blog.chaylaimmobilier.com/des-escaliers-originaux/,Mariko,36,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Sebastian Errazuriz,Supplemental-1,Primary,http://www.printime.co.il/12-%D7%A0%D7%A2%D7%9C%D7%99%D7%99%D7%9D-%D7%9C-12-%D7%90%D7%94%D7%91%D7%95%D7%AA.html,Nicholas,22,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-1,Taktical (standard),http://www.hallo.pm/,Mariko,1,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Jenny Holzer,Supplemental-1,Primary,http://www.mediumflow.de/,Mariko,28,40
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Jenny Holzer,Supplemental-1,Primary,http://www.bingeculture.co.nz/scrapbook-blog/archives/05-2011,Mariko,20,14
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Taktical (standard),http://mneseek.fr/recherche.php?recherche_thema=frida%20kahlo,Nicholas,12,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Reclamation-1,Taktical (standard),http://www.mneseek.fr/,Nicholas,12,1
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Edvard Munch,Supplemental-1,Primary,http://www.bible-basics-layers-of-understanding.com/Genesis.html,Nicholas,18,15
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Takashi Murakami,Supplemental-1,Primary,http://www.mosleyart.com/artist-spotlight/archives/05-2014,Nicholas,14,13
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-1,Taktical (standard),http://www.greenbiz.it/energia/10401-little-sun-lampada-solare,Mariko,40,27
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,John Constable,Supplemental-1,Primary,http://www.marshruty.ru/travel/vzglyadnalondon/?TravelRouteID=7e2b368f-9a7b-492b-8846-753fa7f57b49&TravelSectionID=3814c0c1-428b-4c25-a770-9fca5356f1d3#3814c0c1428b4c25a7709fca5356f1d3,Anthony,47,34
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Follow-up,Vivian Maier,Supplemental-1,Primary,http://ekklesia.co.uk/node/14325,Anthony,54,18
Tue Mar 03 2015 00:00:00 GMT-0500 (EST),Initial,John Constable,Supplemental-1,Primary,http://www.marshruty.ru/travel/vzglyadnalondon/?Page=6#7639e8f0-65e3-499d-9a65-43d32975e54d,Anthony,47,1
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Yayoi Kusama,Supplemental-1,Primary,http://www.energieleben.at/yayoi-im-led-wunderland/,Mariko,35,13
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Ai Weiwei,Supplemental-1,Primary,jungleboyrayan.weebly.com/my-blog/category/science-fiction,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Follow-up,Edward Hopper,Supplemental-1,Primary,http://www.simonettaronconi.com/nl/tag/exhibition/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Larry Clark,Supplemental-1,Primary,wig-wag.com/bully-2001/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Henri Cartier Bresson,Supplemental-1,Primary,www.manonnouailhac.com/photographes/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Ron English,Supplemental-1,Primary,http://joabj.com/Photos/2014/1409-Allouche/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Ron English,Supplemental-1,Primary,http://www.gumsproductions.com/?project=ying-yang-charlie,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Ron English,Supplemental-1,Primary,faceslaces.com/articles/novyj_film_o_pop_sjurrealiste_rone_inglishe-1435/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Ron English,Supplemental-1,Primary,fineartpublishing.com/about/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Vincent van Gogh,Supplemental-1,Primary,http://brightguy.webs.com/modernhistory.htm,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Ron English,Supplemental-1,Primary,afends.com/blogs/daily/15048215-ron-english-seasons-in-supurbia,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Edward Hopper,Supplemental-1,Primary,http://march.rutgers.edu/2014/07/searching-for-a-usable-past-in-the-hudson-valley/,Fahad,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,http://www.rnadia.com/2015/03/persistence-of-memory-2-things-i-used.html,Jack,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Pablo Picasso,Supplemental-1,Primary,www.modelsmuses.com/en/2011/08,Jack,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,Yayoi Kusama,Supplemental-1,Primary,http://10andthree.com/high-flyers-polka-dots-fish/,Mariko,15,1
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-1,Taktical (standard),http://technologyexchangelab.org/find-solutions/show/?id=254,Mariko,26,1
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Initial,John Constable,Supplemental-1,Primary,http://www.gwynfor.com/artlinks.html,Anthony,,
Wed Mar 04 2015 00:00:00 GMT-0500 (EST),Follow-up,Olafur Eliasson,Supplemental-1,Taktical (standard),http://www.elbphilharmonie.de/events/000000e9:0001b30d.de,Mariko,47,1
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Marina Abramovic,Supplemental-1,Taktical (standard),http://dot429.com/articles/4858-where-did-the-love-for-marina-abromovic-go,Theo,49,14
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Hank Willis Thomas,Supplemental-1,Primary,https://freehandprofit.wordpress.com/2011/11/28/newest-branding-wars-mask-made-from-coach-sneakers/,Theo,100,32
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Hank Willis Thomas,Supplemental-1,Primary,https://freehandprofit.wordpress.com/2015/03/05/tbt-a-look-at-an-art-talk-by-freehand-profit-from-2011/,Theo,100,1
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Marina Abramovic,Supplemental-1,Taktical (standard),http://mynewsforum.com/german-performance-artist-to-lead-workshop-at-arts-festival/,Theo,15,1
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Marina Abramovic,Supplemental-1,Taktical (standard),http://draft.co.il/blog/?p=66902,Theo,22,1
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Le Corbusier,Supplemental-1,Taktical (standard),http://www.erdel-verlag.de/joomla156/index.php?option=com_content&view=category&layout=blog&id=3&Itemid=54,Anthony,21,15
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Le Corbusier,Supplemental-1,Taktical (standard),http://www.chamalot-residart.fr/index.php?option=com_content&task=view&id=195,Anthony,21,1
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-TEST,Taktical (standard),http://www.16vor.de/laas-letters-from-london-12/,Theo,36,12
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Nick Cave,Supplemental-2B,Primary,http://denanord.com/friday-spotlight-nick-cave-soundsuits/,Anthony,23,13
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Andy Warhol,Supplemental-5-Artist-B,Primary,http://urbanalleyblog.com/2013/03/andy-warhol-x-uniqlo-springsummer-2013-ut-collection/,Anthony,26,1
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Marcel Duchamp,Supplemental-1,Taktical (standard),http://toilet-guru.com/fluxus.php,Nicholas,31,17
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Frida Kahlo,Supplemental-1,Taktical (standard),http://www.davidtruman.co.uk/UsefulLinks,Nicholas,25,17
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental-5-Artist-C,Taktical (standard),http://doglife.pl/banksy/,Nicholas,20,11
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Marcel Duchamp,Supplemental-1,Taktical (standard),http://www.photo-graphic-image-arts.com/src/sense_and_senseless.html,Nicholas,16,17
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Anish Kapoor,Supplemental-1,Taktical (standard),https://rowanberrystudio.wordpress.com/,Nicholas,100,31
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental-5-Artist-C,Taktical (standard),http://akizikon.com/page6/page6.html,Nicholas,13,17
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Banksy,Supplemental-5-Artist-C,Taktical (standard),http://ooo-films.com/,Nicholas,15,28
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Initial,Le Corbusier,Supplemental-1,Taktical (standard),http://www.fratellowatches.com/girard-perregaux-introduces-le-corbusier-trilogy/,Anthony,40,27
Thu Mar 05 2015 00:00:00 GMT-0500 (EST),Follow-up,Nick Cave,Supplemental-2B,Primary,http://bostonartsacademy.org/home-news/steam-lab,Anthony,40,1
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Follow-up,Marina Abramovic,Supplemental-1,Taktical (standard),http://www.graphics.com/resource/artsy,Theo,64,1
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Follow-up,Marina Abramovic,Supplemental-1,Taktical (standard),http://www.vogliaditerra.com/archivio/2013/08/facce-di-fronte/,Theo,29,1
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-TEST,Taktical (standard),http://www.heidespitzer.at/ki-w-ds-kunst-ist-was-du-siehst/?logout=1,Theo,10,1
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Follow-up,Marina Abramovic,Supplemental-1,Taktical (standard),http://www.listen.no/kunstner.php?artist_id=117,Theo,36,1
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Initial,Damien Hirst,Supplemental-TEST,Taktical (standard),http://lifeinaskillet.com/2011/07/preserving-lady-gagas-meat-dress/,Theo,26,10
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Follow-up,Marina Abramovic,Supplemental-1,Taktical (standard),http://www.tessaszy.com/en/1391/a-minute-of-calm-with-marina-abramovich,Theo,16,13
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Initial,Tom Sachs,Supplemental-1,Primary,http://www.ambriente.com/blog/2012/06/,Nicholas,38,18
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Initial,Tom Sachs,Supplemental-1,Primary,http://www.salvatoreviviano.com/?page_id=11,Nicholas,21,17
Fri Mar 06 2015 00:00:00 GMT-0500 (EST),Initial,Banksy,Supplemental-1,Taktical (standard),http://philipps-welt.info/index.html,Nicholas,17,21
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,http://publishitmagazine.gr/los-diarios-de-madrid-day-8/,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,iranroundtable.org/content/iranian-protest-literature,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,www.zackatoustra.com/2008/06/25/une-exploration-en-3d-du-guernica-de-pablo-picasso/,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,www.pegeenshean.com/Choicest%20Memories%20Prints.htm,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,www.brimbrom.com/breakfast-with-lucian-freud/,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,barmbymoorboot-it.co.uk/picassa-and-flckr/,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,www.followthis.de/de/thema/picasso/,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,www.followthis.de/en/topic/art-basel/,Jack,,
Sat Mar 07 2015 00:00:00 GMT-0500 (EST),Follow-up,Pablo Picasso,Supplemental-1,Primary,ballantynegallery.ca/blogs/news/14460609-the-fathers-of-art-movements,Jack,,
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Marina Abramovic,Supplemental-1,Taktical (standard),http://kt.blog.hu/2011/08/29/vipassana_3,Theo,62,24
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Martin Parr,Supplemental-TEST,Primary,http://www.keptlight.com/london-2013-7/,Theo,26,13
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Georgia OKeeffe,Supplemental-TEST,Taktical (standard),http://www.beeldbarbaar.com/beeld/category/verf,Anthony,13,18
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Le Corbusier,Supplemental-TEST,Taktical (standard),http://www.yourparis.fr/marseille-sun-art-and-culture-at-3h-from-paris/,Anthony,19,13
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Le Corbusier,Supplemental-TEST,Taktical (standard),http://stlouispatina.com/downtown/,Anthony,25,17
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Follow-up,Vivian Maier,Supplemental-1,Primary,http://apiedecallesevilla.es/vivian-maier-uno-de-los-grandes-misterios-de-la-historia-de-la-fotografia/,Anthony,23,15
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Le Corbusier,Supplemental-TEST,Taktical (standard),http://www.theunpluggedwoodshop.com/whats-your-style.html,Anthony,33,14
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Follow-up,Wassily Kandinsky,Supplemental-1,Primary,http://bdblog.bdrak.com/,Anthony,31,33
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Georgia OKeeffe,Supplemental-1,Taktical (standard),http://www.historicmadison.org/Madison%27s%20Past/People/okeeffe.html,Anthony,25,1
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Le Corbusier,Supplemental-1,Taktical (standard),http://www.urbaneer.com/blog/a_mini_history_on_st._james_town,Anthony,24,14
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Follow-up,Henri Matisse,Supplemental-2B,Primary,http://thefuturewardrobe.com/from-sherrills-wardrobe-to-pamelas/,Anthony,12,
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Hank Willis Thomas,Other-1,Primary,http://transformerstation.org/EXHIBITIONS/Past%20Exhibitions/Hank%20Willis%20Thomas/index.html,Theo,37,1
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Martin Parr,Supplemental-TEST,Primary,http://www.grenade-sparks.com/les-vacances-de-martin-parr/,Theo,31,14
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Damien Hirst,Supplemental-TEST,Taktical (standard),http://www.onecitizenspeaking.com/2011/01/the-scam-that-is-modern-art.html,Theo,29,12
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Mapplethorpe,Supplemental-1,Primary,http://www.culturewok.com/lewokentravaux/culture/news/916,Theo,31,1
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Robert Mapplethorpe,Supplemental-1,Primary,http://www.culturewok.com/lewokentravaux/book/object/57498,Theo,31,1
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Damien Hirst,Supplemental-1,Taktical (standard),http://miradasdecine.es/bloctv/2014/08/hannibal-del-asesino-como-artista.html,Theo,20,19
Mon Mar 09 2015 00:00:00 GMT-0400 (EDT),Initial,Salvador Dali,Supplemental-1,Primary,http://www.mustdo.com/fl/sarasota-gulf-islands-venice-bradenton/day-trips/salvador-dali-museum-149,Nicholas,33,15
